Alloy System,Composition,AM_beg,AM_end,Critical Cooling Rate,Element A,Element B,Xtal A,Xtal B,rA,rB,Amorphous Range,Glassy Alloys,Max deltaq / PP,deltaH,r_bar,size_diff,size_ratio,size_range,DeltaH,cohesiveE_A,cohesiveE_B,H_norm,CrystalMismatch0,CrystalMismatch1,LiquidusT,MeltingT_A,MeltingT_B,Tmean
VY,0.33,0.44282,0.83947,9.24600165000625,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,148.85,0.14215366007333388,1.335820895522388,45.0,7.517399999999999,5.31,4.37,12.517199999999999,0.2211,4.271599999999999,2179.23,2183.15,1795.15,2055.11
VY,0.34,0.44282,0.83947,9.127753974037152,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,149.29999999999998,0.1427789330756103,1.335820895522388,45.0,7.629599999999999,5.31,4.37,12.619999999999997,0.2244,4.1264,2179.23,2183.15,1795.15,2051.23
VY,0.35000000000000003,0.44282,0.83947,9.011024702779308,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,149.75,0.14332976315112714,1.335820895522388,45.0,7.734999999999999,5.31,4.37,12.716,0.22749999999999998,3.99,2179.23,2183.15,1795.15,2047.35
VY,0.36,0.44282,0.83947,8.895813836232717,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,150.2,0.14380825565912123,1.335820895522388,45.0,7.833600000000001,5.31,4.37,12.8052,0.2304,3.862399999999999,2179.23,2183.15,1795.15,2043.4700000000003
VY,0.37,0.44282,0.83947,8.782121374397379,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,150.65,0.1442163549169064,1.335820895522388,45.0,7.9254,5.31,4.37,12.887599999999999,0.2331,3.743599999999999,2179.23,2183.15,1795.15,2039.5900000000001
VY,0.38,0.44282,0.83947,8.669947317273296,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,151.1,0.1445558569101315,1.335820895522388,45.0,8.0104,5.31,4.37,12.9632,0.2356,3.6336000000000013,2179.23,2183.15,1795.15,2035.71
VY,0.39,0.44282,0.83947,8.559291664860467,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,151.55,0.1448284204345955,1.335820895522388,45.0,8.0886,5.31,4.37,13.032,0.2379,3.532400000000001,2179.23,2183.15,1795.15,2031.8300000000002
VY,0.4,0.44282,0.83947,8.450154417158894,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,152.0,0.14503557687531973,1.335820895522388,45.0,8.16,5.31,4.37,13.094,0.24,3.4399999999999995,2179.23,2183.15,1795.15,2027.9500000000003
VY,0.41000000000000003,0.44282,0.83947,8.342535574168572,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,152.45,0.14517873879464938,1.335820895522388,45.0,8.2246,5.31,4.37,13.1492,0.2419,3.356399999999999,2179.23,2183.15,1795.15,2024.0700000000002
VY,0.42,0.44282,0.83947,8.236435135889506,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,152.9,0.14525920747322116,1.335820895522388,45.0,8.2824,5.31,4.37,13.197600000000001,0.2436,3.281599999999999,2179.23,2183.15,1795.15,2020.1900000000003
VY,0.43,0.44282,0.83947,8.131853102321692,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,153.35000000000002,0.14527817952445912,1.335820895522388,45.0,8.333400000000001,5.31,4.37,13.2392,0.2451,3.2156000000000002,2179.23,2183.15,1795.15,2016.31
VY,0.44,0.44282,0.83947,8.028789473465133,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,153.8,0.14523675268389816,1.335820895522388,45.0,8.377600000000001,5.31,4.37,13.274000000000001,0.24640000000000004,3.1583999999999985,2179.23,2183.15,1795.15,2012.4300000000003
VY,0.45,0.44282,0.83947,7.927244249319829,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,154.25,0.14513593085834006,1.335820895522388,45.0,8.415000000000001,5.31,4.37,13.302000000000001,0.24750000000000003,3.1099999999999994,2179.23,2183.15,1795.15,2008.5500000000002
VY,0.46,0.44282,0.83947,7.827217429885778,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,154.7,0.14497662850600393,1.335820895522388,45.0,8.4456,5.31,4.37,13.3232,0.24840000000000004,3.0703999999999976,2179.23,2183.15,1795.15,2004.67
VY,0.47000000000000003,0.44282,0.83947,7.7287090151629805,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,155.15000000000003,0.14475967440697388,1.335820895522388,45.0,8.4694,5.31,4.37,13.3376,0.24910000000000002,3.0396,2179.23,2183.15,1795.15,2000.7900000000002
VY,0.48,0.44282,0.83947,7.631719005151439,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,155.60000000000002,0.14448581487297066,1.335820895522388,45.0,8.4864,5.31,4.37,13.3452,0.2496,3.0176000000000016,2179.23,2183.15,1795.15,1996.91
VY,0.49,0.44282,0.83947,7.536247399851148,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,156.05,0.14415571643646244,1.335820895522388,45.0,8.4966,5.31,4.37,13.346,0.2499,3.0044000000000004,2179.23,2183.15,1795.15,1993.0300000000002
VY,0.5,0.44282,0.83947,7.442294199262114,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,156.5,0.1437699680511182,1.335820895522388,45.0,8.5,5.31,4.37,13.34,0.25,3.0,2179.23,2183.15,1795.15,1989.15
VY,0.51,0.44282,0.83947,7.3498594033843325,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,156.95,0.1433290828283528,1.335820895522388,45.0,8.496599999999999,5.31,4.37,13.327199999999998,0.2499,3.0044000000000004,2179.23,2183.15,1795.15,1985.27
VY,0.52,0.44282,0.83947,7.258943012217807,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,157.39999999999998,0.1428334993280447,1.335820895522388,45.0,8.4864,5.31,4.37,13.307599999999999,0.2496,3.0176,2179.23,2183.15,1795.15,1981.39
VY,0.53,0.44282,0.83947,7.169545025762533,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,157.85,0.14228358241521702,1.335820895522388,45.0,8.469399999999998,5.31,4.37,13.281199999999998,0.2491,3.0396,2179.23,2183.15,1795.15,1977.5100000000002
VY,0.54,0.44282,0.83947,7.081665444018514,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,158.3,0.1416796236884321,1.335820895522388,45.0,8.445599999999999,5.31,4.37,13.248,0.2484,3.0703999999999994,2179.23,2183.15,1795.15,1973.63
VY,0.55,0.44282,0.83947,6.995304266985749,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,158.75,0.14102184147967844,1.335820895522388,45.0,8.415000000000001,5.31,4.37,13.208,0.2475,3.1099999999999994,2179.23,2183.15,1795.15,1969.75
VY,0.56,0.44282,0.83947,6.910461494664238,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,159.2,0.1403103804194946,1.335820895522388,45.0,8.377600000000001,5.31,4.37,13.161200000000001,0.24639999999999998,3.1584000000000003,2179.23,2183.15,1795.15,1965.87
VY,0.5700000000000001,0.44282,0.83947,6.827137127053981,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,159.65,0.13954531055481245,1.335820895522388,45.0,8.3334,5.31,4.37,13.1076,0.24509999999999998,3.2156000000000002,2179.23,2183.15,1795.15,1961.99
VY,0.58,0.44282,0.83947,6.745331164154979,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,160.1,0.13872662600034685,1.335820895522388,45.0,8.2824,5.31,4.37,13.0472,0.2436,3.281599999999999,2179.23,2183.15,1795.15,1958.1100000000001
VY,0.59,0.44282,0.83947,6.665043605967229,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,160.55,0.13785424309713037,1.335820895522388,45.0,8.2246,5.31,4.37,12.98,0.2419,3.3564000000000007,2179.23,2183.15,1795.15,1954.23
VY,0.6,0.44282,0.83947,6.586274452490734,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,161.0,0.13692799804378014,1.335820895522388,45.0,8.16,5.31,4.37,12.906,0.24,3.4399999999999995,2179.23,2183.15,1795.15,1950.35
VY,0.61,0.44282,0.83947,6.509023703725493,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,161.45,0.13594764395703288,1.335820895522388,45.0,8.0886,5.31,4.37,12.825199999999999,0.2379,3.532399999999999,2179.23,2183.15,1795.15,1946.4700000000003
VY,0.62,0.44282,0.83947,6.433291359671506,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,161.9,0.13491284730772618,1.335820895522388,45.0,8.010399999999999,5.31,4.37,12.737599999999999,0.2356,3.6335999999999995,2179.23,2183.15,1795.15,1942.5900000000001
VY,0.63,0.44282,0.83947,6.359077420328773,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,162.35,0.1338231836663502,1.335820895522388,45.0,7.925400000000001,5.31,4.37,12.6432,0.2331,3.7436000000000007,2179.23,2183.15,1795.15,1938.71
VY,0.64,0.44282,0.83947,6.286381885697295,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,162.8,0.1326781326781326,1.335820895522388,45.0,7.833600000000001,5.31,4.37,12.542000000000002,0.2304,3.862400000000001,2179.23,2183.15,1795.15,1934.8300000000002
VY,0.65,0.44282,0.83947,6.220879248873049,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,163.25,0.1314770721707888,1.335820895522388,45.0,7.735,5.31,4.37,12.434000000000001,0.22749999999999998,3.99,2179.23,2183.15,1795.15,1930.95
VY,0.66,0.44282,0.83947,6.171273852094563,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,163.7,0.130219271277878,1.335820895522388,45.0,7.6296,5.31,4.37,12.3192,0.2244,4.1264,2179.23,2183.15,1795.15,1927.0700000000002
VY,0.67,0.44282,0.83947,6.137660572355361,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,164.15,0.12890388243628229,1.335820895522388,45.0,7.517399999999999,5.31,4.37,12.1976,0.2211,4.271600000000001,2179.23,2183.15,1795.15,1923.19
VY,0.68,0.44282,0.83947,6.120039409655443,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,164.60000000000002,0.12752993208653143,1.335820895522388,45.0,7.398399999999999,5.31,4.37,12.069199999999999,0.2176,4.425600000000001,2179.23,2183.15,1795.15,1919.3100000000002
VY,0.6900000000000001,0.44282,0.83947,6.11841036399481,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,165.05,0.1260963098680698,1.335820895522388,45.0,7.272599999999999,5.31,4.37,11.934,0.21389999999999998,4.5884,2179.23,2183.15,1795.15,1915.43
VY,0.7000000000000001,0.44282,0.83947,6.13277343537346,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,165.5,0.12460175605620111,1.335820895522388,45.0,7.139999999999999,5.31,4.37,11.791999999999998,0.20999999999999996,4.760000000000002,2179.23,2183.15,1795.15,1911.5500000000002
VY,0.71,0.44282,0.83947,6.163128623791393,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,165.95,0.12304484693081753,1.335820895522388,45.0,7.000600000000001,5.31,4.37,11.6432,0.20590000000000003,4.940399999999999,2179.23,2183.15,1795.15,1907.67
VY,0.72,0.44282,0.83947,6.209475929248613,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,166.4,0.12142397769578891,1.335820895522388,45.0,6.854400000000001,5.31,4.37,11.4876,0.2016,5.1296,2179.23,2183.15,1795.15,1903.79
VY,0.73,0.44282,0.83947,6.271815351745114,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,166.85,0.11973734247755945,1.335820895522388,45.0,6.7014000000000005,5.31,4.37,11.3252,0.1971,5.3276,2179.23,2183.15,1795.15,1899.9099999999999
VY,0.74,0.44282,0.83947,6.3501468912809,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,167.3,0.11798291081599027,1.335820895522388,45.0,6.5416,5.31,4.37,11.155999999999999,0.19240000000000002,5.5344,2179.23,2183.15,1795.15,1896.0300000000002
VY,0.75,0.44282,0.83947,6.44447054785597,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,167.75,0.11615839991147461,1.335820895522388,45.0,6.375,5.31,4.37,10.98,0.1875,5.75,2179.23,2183.15,1795.15,1892.15
VY,0.76,0.44282,0.83947,6.554786321470324,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,168.2,0.11426124169831364,1.335820895522388,45.0,6.2016,5.31,4.37,10.7972,0.1824,5.974400000000001,2179.23,2183.15,1795.15,1888.27
VY,0.77,0.44282,0.83947,6.681094212123962,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,168.65,0.1122885435591505,1.335820895522388,45.0,6.0214,5.31,4.37,10.6076,0.17709999999999998,6.2076,2179.23,2183.15,1795.15,1884.39
VY,0.78,0.44282,0.83947,6.823394219816883,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,169.1,0.11023704115604488,1.335820895522388,45.0,5.8344,5.31,4.37,10.411200000000001,0.17159999999999997,6.449600000000001,2179.23,2183.15,1795.15,1880.51
VY,0.79,0.44282,0.83947,6.9816863445490895,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,169.54999999999998,0.1081030413976684,1.335820895522388,45.0,5.640599999999999,5.31,4.37,10.207999999999998,0.1659,6.7004,2179.23,2183.15,1795.15,1876.63
VY,0.8,0.44282,0.83947,7.15597058632058,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,170.0,0.10588235294117648,1.335820895522388,45.0,5.4399999999999995,5.31,4.37,9.998,0.15999999999999998,6.960000000000001,2179.23,2183.15,1795.15,1872.75
VY,0.81,0.44282,0.83947,7.3462469451313535,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,170.45,0.10357020077054699,1.335820895522388,45.0,5.232599999999999,5.31,4.37,9.781199999999998,0.15389999999999995,7.2284000000000015,2179.23,2183.15,1795.15,1868.8700000000001
VY,0.8200000000000001,0.44282,0.83947,7.55251542098141,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,170.89999999999998,0.10116112019349735,1.335820895522388,45.0,5.018399999999999,5.31,4.37,9.557599999999999,0.14759999999999995,7.505600000000001,2178.56,2183.15,1795.15,1864.99
VY,0.8300000000000001,0.44282,0.83947,7.774776013870753,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,171.35000000000002,0.09864882389199678,1.335820895522388,45.0,4.797399999999999,5.31,4.37,9.327199999999998,0.14109999999999995,7.791600000000002,2149.5,2183.15,1795.15,1861.1100000000001
VY,0.84,0.44282,0.83947,8.013028723799376,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,171.79999999999998,0.09602603318883021,1.335820895522388,45.0,4.5696,5.31,4.37,9.09,0.13440000000000002,8.086399999999998,2116.39,2183.15,1795.15,1857.23
VY,0.85,0.44282,0.83947,8.267273550767285,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,172.25,0.09328426104047265,1.335820895522388,45.0,4.335000000000001,5.31,4.37,8.846,0.1275,8.39,2081.26,2183.15,1795.15,1853.3500000000001
VY,0.86,0.44282,0.83947,8.537510494774478,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,172.7,0.09041352875279515,1.335820895522388,45.0,4.0936,5.31,4.37,8.5952,0.12040000000000001,8.7024,2047.47,2183.15,1795.15,1849.47
VY,0.87,0.44282,0.83947,8.823739555820957,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,173.14999999999998,0.087401989885765,1.335820895522388,45.0,3.8453999999999997,5.31,4.37,8.3376,0.1131,9.0236,2008.29,2183.15,1795.15,1845.5900000000001
VY,0.88,0.44282,0.83947,9.125960733906718,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,173.60000000000002,0.08423542124622534,1.335820895522388,45.0,3.5904000000000003,5.31,4.37,8.0732,0.1056,9.3536,1967.07,2183.15,1795.15,1841.7100000000003
VY,0.89,0.44282,0.83947,9.444174029031762,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,174.05,0.08089651860066538,1.335820895522388,45.0,3.3286,5.31,4.37,7.802,0.09789999999999999,9.6924,1921.12,2183.15,1795.15,1837.8300000000002
VY,0.9,0.44282,0.83947,9.778379441196092,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,174.5,0.0773638968481375,1.335820895522388,45.0,3.0599999999999996,5.31,4.37,7.524,0.08999999999999998,10.040000000000001,1875.85,2183.15,1795.15,1833.9500000000003
VY,0.91,0.44282,0.83947,10.128576970399706,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,174.95000000000002,0.07361062714563453,1.335820895522388,45.0,2.7845999999999993,5.31,4.37,7.239199999999999,0.08189999999999997,10.396400000000002,1825.85,2183.15,1795.15,1830.0700000000002
VY,0.92,0.44282,0.83947,10.494766616642604,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,175.4,0.06960201807084085,1.335820895522388,45.0,2.502399999999999,5.31,4.37,6.947599999999999,0.07359999999999997,10.761600000000001,1773.83,2183.15,1795.15,1826.19
VY,0.93,0.44282,0.83947,10.876948379924785,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,175.85,0.0652920997438485,1.335820895522388,45.0,2.2133999999999987,5.31,4.37,6.649199999999999,0.06509999999999996,11.135600000000002,1725.1799999999998,2183.15,1795.15,1822.31
VY,0.9400000000000001,0.44282,0.83947,11.275122260246249,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,176.3,0.06061774179429451,1.335820895522388,45.0,1.9175999999999982,5.31,4.37,6.3439999999999985,0.05639999999999995,11.518400000000003,1725.1799999999998,2183.15,1795.15,1818.43
VY,0.9500000000000001,0.44282,0.83947,11.689288257607,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,176.75,0.05548810536331833,1.335820895522388,45.0,1.614999999999998,5.31,4.37,6.031999999999998,0.04749999999999994,11.910000000000002,1730.58,2183.15,1795.15,1814.55
VY,0.96,0.44282,0.83947,12.119446372007028,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,177.20000000000002,0.049763899966249685,1.335820895522388,45.0,1.3056000000000012,5.31,4.37,5.713200000000001,0.03840000000000003,12.310399999999998,1736.66,2183.15,1795.15,1810.67
VY,0.97,0.44282,0.83947,12.565596603446345,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,177.65,0.04321094820801799,1.335820895522388,45.0,0.9894000000000008,5.31,4.37,5.387600000000001,0.029100000000000025,12.7196,1744.1,2183.15,1795.15,1806.79
VY,0.98,0.44282,0.83947,13.027738951924945,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,178.1,0.03537338573834925,1.335820895522388,45.0,0.6664000000000005,5.31,4.37,5.055200000000001,0.019600000000000017,13.137599999999999,1753.56,2183.15,1795.15,1802.91
VY,0.99,0.44282,0.83947,13.505873417442832,V,Y,BCC,HCP,134.0,179.0,39.665,26,0.318486712,17.0,178.55,0.02507669261820102,1.335820895522388,45.0,0.3366000000000003,5.31,4.37,4.716,0.00990000000000001,13.5644,1763.02,2183.15,1795.15,1799.03
VHf,0.01,0.22888,0.62528,13.635794154599392,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,134.24,0.017788809960189864,1.1791044776119404,24.0,-0.0396,5.31,6.44,5.2817,0.0099,13.5644,2494.12,2183.15,2504.15,2186.3599999999997
VHf,0.02,0.22888,0.62528,13.280913943577374,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,134.48,0.024985127900059495,1.1791044776119404,24.0,-0.0784,5.31,6.44,5.254199999999999,0.0196,13.1376,2480.86,2183.15,2504.15,2189.57
VHf,0.03,0.22888,0.62528,12.935359366933959,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,134.72,0.030389647463002347,1.1791044776119404,24.0,-0.11639999999999999,5.31,6.44,5.2275,0.029099999999999997,12.7196,2465.71,2183.15,2504.15,2192.7799999999997
VHf,0.04,0.22888,0.62528,12.599130424669132,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,134.95999999999998,0.03484751264184726,1.1791044776119404,24.0,-0.1536,5.31,6.44,5.201599999999999,0.0384,12.3104,2450.55,2183.15,2504.15,2195.9900000000002
VHf,0.05,0.22888,0.62528,12.272227116782902,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,135.2,0.03868845216160362,1.1791044776119404,24.0,-0.19,5.31,6.44,5.176499999999999,0.0475,11.91,2436.34,2183.15,2504.15,2199.2
VHf,0.06,0.22888,0.62528,11.95464944327526,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,135.44,0.042082724466761666,1.1791044776119404,24.0,-0.22559999999999997,5.31,6.44,5.1522,0.05639999999999999,11.5184,2421.19,2183.15,2504.15,2202.41
VHf,0.07,0.22888,0.62528,11.646397404146219,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,135.67999999999998,0.045132137342593436,1.1791044776119404,24.0,-0.2604,5.31,6.44,5.128699999999999,0.0651,11.1356,2406.03,2183.15,2504.15,2205.62
VHf,0.08,0.22888,0.62528,11.347470999395771,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,135.92000000000002,0.047903448968512764,1.1791044776119404,24.0,-0.2944,5.31,6.44,5.106,0.0736,10.7616,2391.82,2183.15,2504.15,2208.8300000000004
VHf,0.09,0.22888,0.62528,11.057870229023917,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,136.16,0.050443318523810295,1.1791044776119404,24.0,-0.3276,5.31,6.44,5.084099999999999,0.0819,10.3964,2375.7200000000003,2183.15,2504.15,2212.04
VHf,0.1,0.22888,0.62528,10.777595093030655,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,136.4,0.05278592375366568,1.1791044776119404,24.0,-0.36000000000000004,5.31,6.44,5.063,0.09000000000000001,10.04,2360.57,2183.15,2504.15,2215.25
VHf,0.11,0.22888,0.62528,10.506645591415992,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,136.64000000000001,0.05495721726169326,1.1791044776119404,24.0,-0.3916,5.31,6.44,5.042699999999999,0.0979,9.6924,2345.4100000000003,2183.15,2504.15,2218.46
VHf,0.12,0.22888,0.62528,10.24502172417992,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,136.88,0.05697747566080161,1.1791044776119404,24.0,-0.4224,5.31,6.44,5.0232,0.1056,9.3536,2329.31,2183.15,2504.15,2221.67
VHf,0.13,0.22888,0.62528,9.992723491322444,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,137.12,0.058862911508052174,1.1791044776119404,24.0,-0.4524,5.31,6.44,5.0045,0.1131,9.023599999999998,2313.2,2183.15,2504.15,2224.88
VHf,0.14,0.22888,0.62528,9.74975089284356,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,137.35999999999999,0.06062673816970576,1.1791044776119404,24.0,-0.48160000000000003,5.31,6.44,4.986599999999999,0.12040000000000001,8.7024,2297.1,2183.15,2504.15,2228.09
VHf,0.15,0.22888,0.62528,9.516103928743274,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,137.6,0.0622798990861295,1.1791044776119404,24.0,-0.51,5.31,6.44,4.9695,0.1275,8.39,2281.95,2183.15,2504.15,2231.3
VHf,0.16,0.22888,0.62528,9.29178259902158,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,137.84,0.0638315825182473,1.1791044776119404,24.0,-0.5376,5.31,6.44,4.9532,0.1344,8.086400000000001,2264.9,2183.15,2504.15,2234.51
VHf,0.17,0.22888,0.62528,9.076786903678482,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,138.08,0.06528959433717127,1.1791044776119404,24.0,-0.5644,5.31,6.44,4.9376999999999995,0.1411,7.7916,2248.79,2183.15,2504.15,2237.7200000000003
VHf,0.18,0.22888,0.62528,8.871116842713977,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,138.32,0.06666063405077578,1.1791044776119404,24.0,-0.5904,5.31,6.44,4.923,0.1476,7.505599999999999,2224.16,2183.15,2504.15,2240.9300000000003
VHf,0.19,0.22888,0.62528,8.674772416128064,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,138.56,0.06795050316143082,1.1791044776119404,24.0,-0.6156,5.31,6.44,4.9091000000000005,0.1539,7.2284,2209.01,2183.15,2504.15,2244.1400000000003
VHf,0.2,0.22888,0.62528,8.48775362392075,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,138.8,0.06916426512968302,1.1791044776119404,24.0,-0.6400000000000001,5.31,6.44,4.896000000000001,0.16000000000000003,6.959999999999999,2191.96,2183.15,2504.15,2247.3500000000004
VHf,0.21,0.22888,0.62528,8.310060466092027,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,139.04,0.07030637003826112,1.1791044776119404,24.0,-0.6636,5.31,6.44,4.8837,0.1659,6.700399999999999,2173.96,2183.15,2504.15,2250.5600000000004
VHf,0.22,0.22888,0.62528,8.141692942641901,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,139.28,0.07138075305183679,1.1791044776119404,24.0,-0.6864,5.31,6.44,4.8722,0.1716,6.4496,2157.86,2183.15,2504.15,2253.7700000000004
VHf,0.23,0.22888,0.62528,7.982651053570367,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,139.52,0.07239091311640185,1.1791044776119404,24.0,-0.7084,5.31,6.44,4.8615,0.1771,6.207599999999999,2139.86,2183.15,2504.15,2256.9800000000005
VHf,0.24,0.22888,0.62528,7.832934798877428,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,139.76,0.07333997654514925,1.1791044776119404,24.0,-0.7296,5.31,6.44,4.8515999999999995,0.1824,5.974400000000001,2121.86,2183.15,2504.15,2260.19
VHf,0.25,0.22888,0.62528,7.692544178563084,V,Hf,BCC,HCP,134.0,158.0,39.64,26,0.258513204,-2.0,140.0,0.07423074889580901,1.1791044776119404,24.0,-0.75,5.31,6.44,4.8425,0.1875,5.75,2102.92,2183.15,2504.15,2263.4
